result_id,track_id,state,matched_this_frame,matched_det_index,e,n,lat,lon,ve,vn,speed,heading,utc,range,direction,age,hit_count,miss_count,consecutive_hits,recent_hits,linearity,is_output
1,1,Tentative,1,0,646307.894813,4355367.897122,39.319686493780,118.696564378974,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40206.082031250000,18654.449807480953,-26.723059629867,1,1,0,1,1,1.000000000000,0
1,2,Tentative,1,1,642748.491713,4354313.485957,39.310787252295,118.655082641660,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40206.082031250000,22366.698265095114,-26.671444009142,1,1,0,1,1,1.000000000000,0
1,3,Tentative,1,2,643843.288864,4348654.741966,39.259657685114,118.666562924691,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40205.699218750000,23670.596120162016,-40.661588268957,1,1,0,1,1,1.000000000000,0
1,4,Tentative,1,3,643950.675619,4348365.348590,39.257034314922,118.667744857820,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40205.699218750000,23728.256407636261,-41.394715765577,1,1,0,1,1,1.000000000000,0
1,5,Tentative,1,4,646611.416538,4351830.742036,39.287789051456,118.699312052891,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40205.441406250000,19721.851897554869,-36.815012392616,1,1,0,1,1,1.000000000000,0
1,6,Tentative,1,5,647458.005625,4352265.848499,39.291562838795,118.709215698651,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40205.441406250000,18770.009816069367,-36.800562224375,1,1,0,1,1,1.000000000000,0
1,7,Tentative,1,6,646465.246243,4345511.357942,39.230917875925,118.696246453127,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.929687500000,23402.336118937827,-50.530251439412,1,1,0,1,1,1.000000000000,0
1,8,Tentative,1,7,653852.805366,4348773.593391,39.259010685481,118.782509131351,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,15855.516419548354,-58.948580735729,1,1,0,1,1,1.000000000000,0
1,9,Tentative,1,8,648228.763032,4343975.155447,39.216787735866,118.716324647980,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,23191.724677865455,-56.218113000707,1,1,0,1,1,1.000000000000,0
1,10,Tentative,1,9,648432.542982,4344044.391929,39.217376313586,118.718698404892,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,23001.160100085421,-56.466248033606,1,1,0,1,1,1.000000000000,0
1,11,Tentative,1,10,648294.961624,4344029.819946,39.217268606042,118.717102824504,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,23106.473520165764,-56.243271728200,1,1,0,1,1,1.000000000000,0
1,12,Tentative,1,11,650027.006686,4344605.847886,39.222157438869,118.737277411322,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,21511.323413102302,-58.523670571452,1,1,0,1,1,1.000000000000,0
1,13,Tentative,1,12,651815.497315,4346576.550487,39.239589297096,118.758421533669,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,18850.394023012112,-58.645841527439,1,1,0,1,1,1.000000000000,0
1,14,Tentative,1,13,651765.035467,4346447.157974,39.238433180250,118.757808229314,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,18981.013447463625,-58.788757054167,1,1,0,1,1,1.000000000000,0
1,15,Tentative,1,14,651937.001151,4346557.283864,39.239394585327,118.759823911031,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,18785.080621509198,-58.963271944018,1,1,0,1,1,1.000000000000,0
1,16,Tentative,1,15,649981.642455,4344478.736288,39.221020851873,118.736724121443,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,21636.761607442444,-58.655929578799,1,1,0,1,1,1.000000000000,0
1,17,Tentative,1,16,651660.841101,4346398.129889,39.238009977614,118.756590924525,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,19086.506683167674,-58.649773376635,1,1,0,1,1,1.000000000000,0
1,18,Tentative,1,17,651594.153378,4346373.133300,39.237796574185,118.755813250915,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,19149.297323671617,-58.549031145918,1,1,0,1,1,1.000000000000,0
1,19,Tentative,1,18,651534.454774,4346042.039791,39.234826109100,118.755047814894,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,19438.106561129127,-59.061442163701,1,1,0,1,1,1.000000000000,0
1,20,Tentative,1,19,652589.019812,4347011.037159,39.243365431370,118.767475169936,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,18016.197417507563,-59.584905713093,1,1,0,1,1,1.000000000000,0
1,21,Tentative,1,20,651621.182763,4346206.124353,39.236288249481,118.756088680478,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,19257.292145742733,-58.937588875234,1,1,0,1,1,1.000000000000,0
1,22,Tentative,1,21,651598.013222,4345924.616218,39.233757834671,118.755757259756,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,19485.818577933322,-59.428596733553,1,1,0,1,1,1.000000000000,0
1,23,Tentative,1,22,649899.817584,4344490.536893,39.221141216101,118.735779647824,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,21681.917874372131,-58.472748800157,1,1,0,1,1,1.000000000000,0
1,24,Tentative,1,23,652409.433372,4346810.765856,39.241593914692,118.765350691028,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,18285.097341395249,-59.561606774341,1,1,0,1,1,1.000000000000,0
1,25,Tentative,1,24,651537.263839,4345844.415635,39.233046378150,118.755035996401,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.546875000000,19586.261039416895,-59.445593162411,1,1,0,1,1,1.000000000000,0
1,26,Tentative,1,25,653004.888585,4349076.165258,39.261884674782,118.772758371629,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,16207.930263804616,-55.958602197936,1,1,0,1,1,1.000000000000,0
1,27,Tentative,1,26,652921.149212,4348954.192449,39.260801312914,118.771760924339,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,16353.896967160244,-56.043716029106,1,1,0,1,1,1.000000000000,0
1,28,Tentative,1,27,652877.235643,4348926.585021,39.260560500640,118.771246107426,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,16404.225926352752,-55.999838177952,1,1,0,1,1,1.000000000000,0
1,29,Tentative,1,28,652943.306434,4349051.646773,39.261674791755,118.772039622846,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,16268.332592783594,-55.862271857761,1,1,0,1,1,1.000000000000,0
1,30,Tentative,1,29,654257.805236,4350510.658377,39.274577484914,118.787596615444,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,14305.867335838631,-55.587857298534,1,1,0,1,1,1.000000000000,0
1,31,Tentative,1,30,652103.603226,4346723.299851,39.240860078471,118.761790139479,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,18553.951266630429,-58.995243675966,1,1,0,1,1,1.000000000000,0
1,32,Tentative,1,31,653880.216934,4350437.449771,39.273985470611,118.783206254805,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,14623.583483334141,-54.729162053011,1,1,0,1,1,1.000000000000,0
1,33,Tentative,1,32,652091.600601,4346647.347978,39.240178377731,118.761634068315,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,18619.273611675271,-59.120300898226,1,1,0,1,1,1.000000000000,0
1,34,Tentative,1,33,651010.226387,4344300.595476,39.219238857807,118.748589720877,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,21114.897661866318,-61.055492435265,1,1,0,1,1,1.000000000000,0
1,35,Tentative,1,34,652180.620631,4346969.400984,39.243062257686,118.762737295309,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,18317.764069936147,-58.673541231336,1,1,0,1,1,1.000000000000,0
1,36,Tentative,1,35,652092.393305,4346567.157643,39.239456276184,118.761625183490,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,18679.568887199599,-59.282738417106,1,1,0,1,1,1.000000000000,0
1,37,Tentative,1,36,652176.809464,4346909.323690,39.242522043586,118.762679627768,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,18365.506826676163,-58.788054628911,1,1,0,1,1,1.000000000000,0
1,38,Tentative,1,37,652270.351762,4347011.135034,39.243422260720,118.763785620792,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,18227.300161637300,-58.799318465468,1,1,0,1,1,1.000000000000,0
1,39,Tentative,1,38,653709.284482,4350105.974115,39.271031517888,118.781150759016,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,14978.976087636674,-55.166934804489,1,1,0,1,1,1.000000000000,0
1,40,Tentative,1,39,652337.616838,4346123.366128,39.235417788127,118.764364140221,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,18862.953819704151,-60.725634486164,1,1,0,1,1,1.000000000000,0
1,41,Tentative,1,40,652298.459043,4346080.745456,39.235040937454,118.763901207331,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,18920.728584459361,-60.715191054621,1,1,0,1,1,1.000000000000,0
1,42,Tentative,1,41,651998.916340,4346165.521510,39.235856664935,118.760452554281,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,19046.319333742547,-59.855438363512,1,1,0,1,1,1.000000000000,0
1,43,Tentative,1,42,652225.724807,4346094.783670,39.235180077160,118.763062345779,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,18955.894896379214,-60.517934170217,1,1,0,1,1,1.000000000000,0
1,44,Tentative,1,43,652502.798740,4347026.205662,39.243517143941,118.766480321038,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,18063.949240162645,-59.323674652429,1,1,0,1,1,1.000000000000,0
1,45,Tentative,1,44,652970.361491,4347569.060610,39.248322241487,118.772016824051,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,17347.504743667105,-59.331240795632,1,1,0,1,1,1.000000000000,0
1,46,Tentative,1,45,651843.948140,4345343.650651,39.228484355994,118.758473752968,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,19779.598005436157,-61.042808822706,1,1,0,1,1,1.000000000000,0
1,47,Tentative,1,46,651416.335086,4341180.155787,39.191074215282,118.752591579987,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.160156250000,23407.349509688658,-66.596581979067,1,1,0,1,1,1.000000000000,0
1,48,Tentative,1,47,650907.679700,4340994.846525,39.189494225247,118.746665318160,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.160156250000,23843.571764037031,-65.819065369017,1,1,0,1,1,1.000000000000,0
1,49,Tentative,1,48,654533.286480,4347776.674373,39.249914552930,118.790161144628,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,16207.930263805234,-63.054999942414,1,1,0,1,1,1.000000000000,0
1,50,Tentative,1,49,654463.681312,4347646.464154,39.248754664224,118.789325384382,0.000000000000,0.000000000000,0.000000000000,0.000000000000,40204.417968750000,16353.896967159792,-63.133234206687,1,1,0,1,1,1.000000000000,0
